,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
EL DORADO / OATES PRAIRIE,48437.02925,30500.88445,38551.50569,19796.11308,71192.40083,74609.83873,65137.69379,48352.00838,136254.0282,52974.93058,24441.40868,18260.51159,13263.16231,12963.27197,57334.52641,44313.46998,18383.16918,71653.62447,37359.63917,69589.90012,92715.88445,0,84081.77296,10639.55231,12002.17073,76137.13243,45537.93939,60026.77818,17432.5748,95586.91024,32015.33513,15407.65054,58258.13253,42954.96942,62156.28697,28862.38713,103426.4151,70622.87513,69803.95538,89724.94366,80575.52875,80737.00822,99901.87932,91109.57096,107045.466,104137.1809,104346.7822,74252.00366,70634.28997,99493.08375,87365.65231,61995.91569,111023.6,37945.87039,93723.91849,89959.79071,78723.7878,92901.68695,69685.76345,52793.16002,60374.02345,48727.6533,38277.41891,42796.92099,58349.45238,78327.25622,47645.98591,43608.52098,31032.21952,56173.40404,101096.6587,53581.66829,35190.57104,61862.40358,44915.5745,83206.83089,37401.38562,47986.69847,70236.59837,81151.89201,57680.23386,28553.15895,58930.6681,101070.6241,51951.90882,106639.4743,93454.66872,120460.9297
SPRING BRANCH CENTRAL,47413.23361,61235.30355,50900.2238,79532.95258,20560.70082,20897.94317,97916.783,84007.44164,60546.03015,35752.60691,58004.63637,69867.7399,73986.92221,95875.23898,23809.67492,37625.64393,60712.92106,89678.579,46244.24012,11386.77887,9187.701601,84081.77296,0,92120.57964,73782.76584,6279.007327,35447.33257,23506.40601,64079.32496,15343.61879,52924.43225,80306.27205,27857.47093,42432.67193,42459.93996,69286.76106,49516.52622,53327.63659,82764.80064,136138.2669,139806.2801,10572.47925,15776.23901,37660.32113,48960.55069,74369.26983,69186.6579,125092.4108,80399.91484,53970.34816,68525.53737,68943.36926,47376.50057,79075.23797,147340.3608,57909.47343,54449.24517,48040.43714,57721.75819,74309.23858,56604.6242,63279.22525,86121.47142,92548.60676,53845.95177,37325.42531,56954.8707,70064.43406,82763.39354,45975.42022,32935.05039,53497.80988,70165.92835,37020.16865,55829.2495,26906.15129,60663.76271,49897.61866,48271.28823,48164.02438,106241.0452,71979.96959,30495.40254,26239.05314,41285.98707,30015.06571,15819.82351,42643.14104
HUNTERWOOD,56287.9127,41066.509,47927.58256,29031.83454,84113.99699,88080.11867,74008.95945,58413.42821,152512.6364,69196.32522,37462.8877,30320.98702,22583.47721,15301.51562,69423.10982,57698.31522,34407.10049,82788.30366,45074.00543,82262.24593,102883.7809,10639.55231,92120.57964,0,19495.89844,85655.30245,55595.37579,74995.79477,29404.94119,105958.6941,40688.72946,18213.64221,71806.50592,55589.43044,67998.20375,32128.39723,114373.7364,78324.55578,70498.15699,88474.41713,77723.22982,94879.87704,107255.7558,107163.5865,115150.9473,118052.4776,111951.8399,78537.45142,83329.25516,114899.4016,101431.5309,75300.47096,127090.7126,44269.21406,95765.09755,101828.6123,90681.15216,106323.9079,81926.23896,65091.8595,71943.44767,62422.15957,46489.32838,49471.95762,66576.13183,90506.35668,59215.39335,50506.84647,37869.476,68782.8474,116061.9461,61317.52352,43155.44245,74550.54652,52516.69613,99440.97886,45030.72186,55741.1137,80274.50785,95828.64534,62542.80985,35768.11083,74349.9226,117303.892,60737.08692,122733.2158,109155.9432,136229.732
SETTEGAST,38425.81483,26762.25029,29743.30342,24337.45816,65153.1381,69239.23597,67707.92561,50730.86978,133582.6293,50301.37183,18874.8762,17301.99206,13977.29375,26063.68936,50988.75537,39088.82896,15750.38403,72977.636,25400.45619,63894.43905,84731.81938,12002.17073,73782.76584,19495.89844,0,67524.86965,37278.35705,56715.07747,10992.05177,87356.718,22060.75646,11870.55409,53008.31345,36733.28995,48917.64193,19456.0549,95916.5795,61690.85782,61484.19717,90787.63558,84944.53368,76449.11698,88753.34393,88364.33445,97008.64521,101730.4437,96950.84418,80926.57677,70441.38451,96753.03523,85106.32782,61076.92673,108259.0467,39663.41815,101890.1595,84303.91264,73490.31303,87827.88579,65199.87963,53356.93953,55395.20855,47244.3155,42373.17435,47207.42547,51062.15173,71818.40284,44274.12646,40052.61259,35497.9194,50966.93901,97070.93667,45715.8736,34137.17007,55889.93041,39336.37735,80473.39312,34126.47181,39903.75934,62649.38744,77794.24477,63406.45673,26720.1027,55436.57001,98371.67514,42148.32872,104049.0473,90843.91703,117858.4336
LANGWOOD,42750.57927,56523.62045,45980.84627,74237.59715,27770.56073,17620.53091,98274.91518,82909.24428,69529.10776,31759.14731,51280.3412,63645.32478,67876.99909,88263.01702,18703.05306,30476.2433,52657.11244,92475.84587,39025.74159,11197.96534,15558.38661,76137.13243,6279.007327,85655.30245,67524.86965,0,28647.68538,15827.18324,56251.02615,21303.31688,45780.31737,72688.67204,22797.28804,35341.76148,34003.44781,62408.38693,49111.44677,49033.08956,78133.00379,131249.2769,134201.9848,11101.67516,20124.20706,45071.5465,55393.90237,84605.50942,70889.13931,123662.8071,81995.12231,62675.77637,76810.27731,71855.79947,60001.59319,74658.744,146073.5517,62195.93705,59365.87234,50930.36313,59148.5474,75312.81525,56995.08248,62711.23282,81729.06132,89635.28698,50499.1084,40994.64668,56124.88922,67937.24489,78451.73403,45503.7199,40806.72041,49777.84081,66496.18516,36689.61663,53710.9188,32973.12361,56821.00621,45586.97592,51258.09221,52925.9237,104449.8836,67416.64965,31804.26856,36976.4919,39184.07095,38002.41888,22896.28879,49117.21413
INDEPENDENCE HEIGHTS,27531.18818,31078.65585,26231.40642,49019.03622,35850.43641,30313.05242,79165.77156,62553.98593,97865.07232,20465.52974,23114.30581,35369.8473,38915.50801,57950.22287,15770.76866,9956.437255,22092.72669,78793.84036,12761.97185,25808.09233,45888.92921,45537.93939,35447.33257,55595.37579,37278.35705,28647.68538,0,17590.9332,26295.91205,47823.76259,17830.00378,43344.42111,15144.6058,9817.552531,21139.72963,35325.80145,60999.01271,37761.84813,59556.24732,107463.4554,108719.6917,37080.11933,50321.8639,60051.15666,71346.05691,87857.80461,79349.83271,100363.6786,70957.71606,74257.88907,74482.762,60255.33286,78992.13634,55911.52948,122531.7204,66555.03126,58708.14148,63343.61199,53897.19742,59049.06663,49359.25335,50411.1444,62523.2098,65191.53588,41571.88049,47675.54373,40770.44495,46499.16363,54726.6883,38685.88221,64211.47377,38830.42235,45697.2447,34972.85914,36067.77636,49023.01985,36817.93264,31366.77234,48326.42509,57888.8766,82380.79622,43594.35514,29639.13188,63376.02222,27514.27717,67031.69191,52592.31806,79311.41867
CENTRAL NORTHWEST,36818.78154,44994.50507,39003.2717,66011.30488,25837.79428,15482.10524,84274.33504,68353.70868,78471.89545,17649.1827,40131.9616,51257.3203,57878.4247,65174.82687,9787.06361,12396.15011,37719.59416,80194.33496,28614.70728,13229.68115,32646.84644,60026.77818,23506.40601,74995.79477,56715.07747,15827.18324,17590.9332,0,41907.56414,34996.09625,34287.54707,56488.4496,12630.34504,18686.45501,24183.94694,45590.21307,51611.63845,39713.1989,63278.11291,112586.289,114392.9006,20179.85304,39199.53589,48270.81108,63364.25405,82637.42348,75093.9354,104906.7097,75586.11244,64514.05454,71807.02351,62144.34796,66145.75582,68607.65081,127242.4539,62600.98044,55174.78043,54462.85819,54457.05175,65799.43366,52011.7226,56490.94827,75658.72585,79939.51187,46718.47414,40560.1868,48001.2789,56099.05937,69318.28948,40869.76655,49534.99776,45321.02243,59629.29998,35267.21773,46376.03707,36912.13868,49288.76092,40244.40174,48184.9017,53345.82034,95000.60445,59496.92138,28372.19211,46369.27139,32534.5113,46848.36876,33132.23509,56212.02257
TRINITY / HOUSTON GARDENS,35888.18509,29355.3111,28244.60546,27761.48629,53282.16185,56029.40704,69422.97047,52414.60917,120177.2788,37417.8652,16606.19672,18629.62286,16373.87718,30591.72862,39299.27766,25981.12383,10101.45812,74406.44127,18611.78027,50925.85958,73118.09974,17432.5748,64079.32496,29404.94119,10992.05177,56251.02615,26295.91205,41907.56414,0,75235.8773,11090.94386,13941.93601,39539.52197,23647.11222,41364.57003,12866.7316,82878.5037,49235.36246,54030.76491,87468.5897,83447.74834,61837.30699,79778.15882,77556.56975,93112.39816,98912.50407,94954.39281,82643.98805,71071.49668,88249.93303,80949.04117,60837.34435,97177.93524,45157.87379,103766.1498,80181.4552,70470.98616,79779.1061,63313.12217,54621.79677,54907.51604,47853.84276,49078.15257,49381.93213,49917.9285,64044.85148,45904.72499,41672.32339,41684.3833,46392.7465,84675.27819,44678.14188,37430.78196,48775.71921,38918.00881,68345.54072,35579.20084,38120.33047,60249.33169,70604.07178,70421.05303,31333.8546,44450.19589,85174.46331,38348.51581,90015.97309,76118.78923,103126.9765
CARVERDALE,66303.25011,76659.63253,69545.9146,97141.737,38030.3613,22294.44218,115246.4773,101037.7192,60586.7078,51286.19182,71720.24629,84164.32419,89199.74258,108414.1356,38318.47983,50810.19331,72626.34285,107154.2268,59833.70504,26156.08947,11776.8614,95586.91024,15343.61879,105958.6941,87356.718,21303.31688,47823.76259,34996.09625,75235.8773,0,62815.04566,91110.44906,35474.38028,52255.51018,43712.076,78335.59023,33196.5794,54138.00155,86040.92831,139918.8297,145024.1278,11182.75191,7012.44683,53019.16079,61513.79797,91910.54494,85438.94718,142091.9135,99990.54789,69967.31034,86712.21487,87170.44951,61581.01404,98262.01329,164418.1875,74187.45641,73145.44256,63405.09366,77177.38287,92339.93662,76254.40884,83028.4943,105323.7964,110228.2507,73559.98709,55023.19115,75935.0073,86741.67353,99789.1202,65706.7587,46357.81084,73102.17429,89325.43072,56586.33607,75164.01515,41042.86722,79406.25364,69123.5886,67305.19015,65048.73329,124163.8566,90192.62768,49929.61971,36210.03421,60640.52543,30652.48658,17436.76515,33708.47006
EASTEX - JENSEN AREA,38305.91284,35359.1731,33144.17467,40699.51476,48634.86247,42351.43726,76763.84502,60946.77904,115059.8709,32599.72104,25057.77738,28107.09353,29094.4006,45229.03751,33883.82384,20983.66189,18060.31802,76040.44797,16446.18149,43422.2543,62649.62502,32015.33513,52924.43225,40688.72946,22060.75646,45780.31737,17830.00378,34287.54707,11090.94386,62815.04566,0,25302.13276,27343.02748,11042.38983,28899.13634,11437.92294,69960.90056,34000.90502,44939.75022,86436.40047,85119.67041,52280.3705,67554.84791,73062.72363,89801.28184,102035.5291,95356.70065,91285.81059,77495.06821,84657.94059,78537.18283,66483.29356,92592.1211,55471.58886,113065.8295,80865.48186,72042.95725,77728.23881,65921.26992,62413.49496,59859.88941,55682.08116,60397.23672,61343.97964,52935.41695,61694.84564,50489.3144,48940.98395,52706.2711,49525.04947,79769.53061,48597.79998,46472.1044,48993.72075,43698.33435,63537.13219,41758.13926,41086.12577,61960.69006,71166.46902,81630.37223,41415.45841,42871.4488,80076.79866,39546.98169,84770.69557,70519.03647,96184.28694
EAST HOUSTON,52192.67741,40323.46502,43374.55112,29885.95252,70779.5096,67780.37448,72481.38222,59055.32367,136340.0503,53746.06487,28773.83502,24005.56104,21815.75511,22877.52186,56800.0444,43335.41088,22653.56172,77035.51361,35894.42952,68204.27595,89528.74068,15407.65054,80306.27205,18213.64221,11870.55409,72688.67204,43344.42111,56488.4496,13941.93601,91110.44906,25302.13276,0,53104.47375,35412.13528,55293.17369,14186.17141,95613.21705,56472.73746,48804.54237,73594.80068,67977.18899,76466.01187,95838.26557,93791.63262,110305.8742,112862.3455,110899.4699,81316.60806,79089.94239,103302.2703,91196.84224,71821.82907,113439.3577,51828.88225,101797.4685,96172.12281,85805.06031,96762.11193,78150.89307,64261.55878,68766.33486,58922.12691,53767.27777,51607.55214,65128.37724,81237.63559,57928.87354,53937.18664,46736.71837,61909.50372,101837.3708,59780.97387,47309.00405,65517.45905,53337.78724,84708.49492,47688.22581,53842.2,76084.46888,86742.3483,74135.00154,39956.42808,61236.07316,101422.7095,55095.86663,105942.6113,91702.22961,118429.1522
ACRES HOME,44970.28697,49789.90802,44640.26339,67346.60243,36604.45586,10044.27497,93225.06385,76471.758,87314.55032,31160.23908,42027.51653,51720.89301,56545.9035,71688.15141,23469.21482,24094.83042,37306.13546,91052.8306,29021.26499,23912.18171,35660.95073,58258.13253,27857.47093,71806.50592,53008.31345,22797.28804,15144.6058,12630.34504,39539.52197,35474.38028,27343.02748,53104.47375,0,14163.61376,13308.54797,40624.00483,42652.02936,21501.8348,49989.37293,103671.1879,107871.1661,20675.09631,40534.55265,59472.22005,76719.81655,96613.17661,90135.98589,115065.3124,87049.71166,76402.23358,82978.9015,73955.72272,75372.30029,74566.69952,137289.8412,77412.05037,69652.78242,69451.46909,67937.95816,76014.19116,64854.35131,67328.01023,81212.79322,83781.19994,57931.68255,55248.5619,57879.61211,62885.71981,73567.91677,54089.24906,61040.06011,55652.91487,64514.38405,49570.99201,54037.708,51187.56609,55310.01318,48838.9566,62600.41009,68447.584,101070.0826,62441.61332,42682.56517,56402.50031,43702.08097,55708.42868,40509.11234,64328.3244
NORTHSIDE/NORTHLINE,38805.45023,40181.7937,36419.76048,53012.02275,42830.58866,27818.71055,84059.23904,67309.01661,101511.3565,32040.47702,30790.51352,38322.00944,41589.44112,51678.94157,27324.60692,20380.65198,24586.94035,81688.59892,19086.01665,33071.42309,51344.75078,42954.96942,42432.67193,55589.43044,36733.28995,35341.76148,9817.552531,18686.45501,23647.11222,52255.51018,11042.38983,35412.13528,14163.61376,0,19211.30429,24123.58135,60265.23626,24946.29241,41355.17253,90459.79434,93334.17958,37514.2766,57067.14418,67222.14112,82935.13033,98360.7084,91414.05564,97755.07823,80884.56591,80456.72604,78269.72675,68924.33369,85931.29851,63944.82438,119613.9436,77536.59687,69090.88369,72164.58806,65016.02519,67916.6904,61103.88929,60834.16755,69823.18342,71475.19191,53175.02418,56532.01547,51959.81515,54073.65999,61993.7924,50190.34935,69972.88317,50088.67138,53845.88218,47026.35772,46562.80086,56058.72134,46376.09847,42484.2684,60377.15691,68142.44055,90388.54066,50446.23319,40095.7491,67982.61248,39142.13585,70152.47542,55046.36019,80330.37482
HIDDEN VALLEY,49686.70671,55795.04315,49303.30933,69721.69136,53157.28714,22994.17798,104257.1424,87699.47032,105739.2598,41329.15506,47473.0809,59251.76282,60055.5741,77361.86886,31955.1053,33327.82278,42835.70115,103213.7184,37856.63486,36682.1076,48520.66329,62156.28697,42459.93996,67998.20375,48917.64193,34003.44781,21139.72963,24183.94694,41364.57003,43712.076,28899.13634,55293.17369,13308.54797,19211.30429,0,39618.94271,45029.11686,17445.12389,44601.54842,97986.86338,102941.8635,36160.42599,49428.98903,76164.56173,87345.4724,108578.1551,97523.60958,125178.7131,94662.04865,92104.18013,96367.75441,83956.78867,93970.51724,77159.71485,147225.2065,86619.07233,80068.5946,80748.00467,76236.80834,83817.58524,70935.9302,72544.87544,83161.60672,89993.70737,63442.64909,66346.46074,64054.35764,71669.4006,76158.01307,60401.74879,76693.49603,60871.3833,67496.89681,56099.05101,59305.38111,64106.86831,59039.17362,53544.51903,69577.88044,77511.85542,105875.6846,65591.24445,49322.93929,73712.56308,50536.59748,74263.279,59121.00349,80439.46224
EAST LITTLE YORK / HOMESTEAD,51557.74362,45889.83468,44385.89503,41100.52095,64259.49286,56615.50162,85287.59978,68242.68871,127229.3893,46737.90546,32740.23617,34323.28116,31000.34278,39294.35616,50956.52831,37173.59691,26269.49912,89554.79851,30515.86812,60275.66915,77969.68165,28862.38713,69286.76106,32128.39723,19456.0549,62408.38693,35325.80145,45590.21307,12866.7316,78335.59023,11437.92294,14186.17141,40624.00483,24123.58135,39618.94271,0,81346.27609,43603.26281,31939.44443,67208.54124,67176.61745,64668.96414,83280.62039,87604.65087,106689.5229,115178.0563,110382.4686,96957.79464,85950.25688,100829.1488,93796.01327,76520.24145,106925.8244,60803.9006,117552.7426,95640.87269,86378.23006,94039.39657,79287.78061,70548.45319,71289.30318,64267.03875,64005.94764,64167.92028,65931.04974,78036.24867,62376.53162,58118.01416,56889.25496,62366.9719,95590.47634,60792.86207,53697.36458,63792.56683,55206.63227,79471.58842,51976.40428,53944.32515,75949.55482,85964.33513,85219.37134,47172.90992,58349.07963,92909.41619,53558.35295,96323.10134,81616.95868,107671.4022
WILLOWBROOK,89803.71969,96161.22306,90642.93268,113435.6033,72219.11066,32147.03406,141209.8609,125158.723,90149.32147,73758.6669,88640.14783,99833.81617,101981.9495,118784.4372,61824.76749,69252.58835,84187.9153,136895.0165,76506.6644,55568.78771,47593.6223,103426.4151,49516.52622,114373.7364,95916.5795,49111.44677,60999.01271,51611.63845,82878.5037,33196.5794,69960.90056,95613.21705,42652.02936,60265.23626,45029.11686,81346.27609,0,40279.7122,72555.6808,123283.9083,130095.7874,36194.80021,42894.46961,88547.76127,97684.87756,129033.6319,120290.0012,164570.6354,129371.5405,106103.8576,121409.1758,116413.175,99243.04369,120852.9183,186904.2083,108979.481,105483.5971,98857.50571,107526.5969,119716.2238,105576.5771,110407.0571,127730.3213,130578.165,100639.6366,88602.52891,101763.8888,109376.2201,120247.2759,94393.37992,82190.79294,99157.37962,111056.7844,86903.03152,99329.3267,77003.40321,101365.1393,93591.40165,99047.94616,99380.52895,147459.7156,109173.9457,79827.91391,71989.5797,86364.55992,65038.62723,54973.58695,61225.14943
GREATER GREENSPOINT,68542.17093,70717.2112,66680.0159,81612.92823,63458.08937,28688.21684,114823.3878,97959.81245,110133.0724,58790.96328,61378.07522,68362.94846,69944.86846,80423.07807,50997.0892,49891.00817,54984.06144,112195.4863,49241.64174,51700.22541,57964.26435,70622.87513,53327.63659,78324.55578,61690.85782,49033.08956,37761.84813,39713.1989,49235.36246,54138.00155,34000.90502,56472.73746,21501.8348,24946.29241,17445.12389,43603.26281,40279.7122,0,28990.6095,81555.18217,87572.48965,40778.60806,59588.47546,87459.15869,104652.9873,124465.2591,117877.1155,131111.9345,110899.868,104372.9629,104345.5719,98579.65306,100665.5309,94677.50997,152927.9386,104760.0912,96735.23329,97367.03116,93889.06353,98426.71245,90334.13251,91052.41297,100362.6842,101737.5254,82620.88138,82786.35387,81762.38962,84602.66727,92556.13985,79685.71758,88773.68191,79848.29574,84567.45008,75757.1175,76737.65116,79287.03065,76873.72011,72343.18945,89011.2196,95745.73078,121130.3624,80956.68931,68617.3647,83208.15428,68447.22121,78860.8149,64715.61241,83182.70988
IAH / AIRPORT AREA,86856.11808,84313.42172,82107.94844,82723.82811,88617.32979,59420.82638,124007.9454,108988.3631,133456.0683,80744.46593,73494.0022,72662.91141,71958.8405,76562.42904,76270.57621,68667.84071,66566.70019,124306.9198,65233.34528,78932.68718,88731.65169,69803.95538,82764.80064,70498.15699,61484.19717,78133.00379,59556.24732,63278.11291,54030.76491,86040.92831,44939.75022,48804.54237,49989.37293,41355.17253,44601.54842,31939.44443,72555.6808,28990.6095,0,43490.59697,50032.99941,71651.92566,91485.48515,112778.9902,131628.8551,148563.4359,141639.0246,133499.7183,126213.2089,129201.5391,118464.4051,115462.3628,125387.2815,102420.6724,144841.7345,127678.5787,119135.7213,122156.0714,114156.0953,110938.6584,108786.7946,104346.2391,105913.0971,105422.3411,101493.8008,106738.0944,99340.09505,97727.89536,98722.52314,98218.6228,116391.4125,97447.05044,94497.70842,96555.71098,92672.84363,105336.1291,90736.89463,89866.69,109850.134,118220.3256,127092.4696,88574.31623,89915.88786,111923.8096,87844.01338,102085.7686,94362.50892,107868.5881
KINGWOOD AREA,128307.5648,120257.086,121012.1496,109329.8041,137834.1419,113162.1406,151397.8922,138901.2714,178162.387,122730.9702,107620.1593,103570.1649,101600.0437,96151.50014,125619.6501,112682.9309,101837.8882,155955.6113,106811.3955,131129.26,142575.622,89724.94366,136138.2669,88474.41713,90787.63558,131249.2769,107463.4554,112586.289,87468.5897,139918.8297,86436.40047,73594.80068,103671.1879,90459.79434,97986.86338,67208.54124,123283.9083,81555.18217,43490.59697,0,32827.68533,125460.6238,145404.1336,161506.6605,181497.2756,191714.9625,187016.2525,154388.8293,159276.9689,176693.6378,156956.8178,151670.2728,177024.411,131670.9313,168180.9544,172302.7717,163115.9418,169749.8566,156072.5164,144354.6708,147542.682,138844.5124,132852.9327,127665.6746,142672.4835,153694.8289,137805.8272,133489.6542,125549.4919,139070.3743,168012.8373,137455.8301,127513.1545,140337.773,131671.6854,154255.4913,127540.125,130673.2905,152695.0598,162607.5515,151239.5867,120012.2998,134567.6818,164397.3855,130253.884,154763.009,147726.2542,154579.8446
LAKE HOUSTON,125269.1977,113926.6585,117113.8778,100901.9366,138507.1867,118140.5421,141230.6093,130388.7834,181950.7745,120085.2353,102494.9196,97771.42954,95519.50768,84916.57311,125522.6865,111716.2775,96508.93514,147834.2964,105116.3903,133230.5578,147188.4997,80575.52875,139806.2801,77723.22982,84944.53368,134201.9848,108719.6917,114392.9006,83447.74834,145024.1278,85119.67041,67977.18899,107871.1661,93334.17958,102941.8635,67176.61745,130095.7874,87572.48965,50032.99941,32827.68533,0,130378.2983,150491.1677,161344.8861,181419.533,187005.9138,184497.8262,140697.6859,151615.5608,175455.5529,151887.0504,145506.3568,178310.6975,123411.9943,143539.3676,169677.3039,159699.4725,168791.5344,152347.4763,137505.5677,142900.1998,132696.5242,122958.9828,116165.3076,139093.142,152690.4357,131753.0094,127977.4271,115750.4268,135659.1993,169541.4608,133634.1273,120236.9072,138216.1823,127494.712,154149.1121,121406.6535,127518.6967,149646.9481,160113.0794,138614.3209,113350.408,132980.4214,166494.5443,127727.4142,157569.1631,151280.5344,159824.1041
FAIRBANKS / NORTHWEST CROSSING,55194.57534,64315.24785,58185.52107,85769.35514,31397.94792,10472.62201,104664.8896,89577.93047,64292.50124,38359.32263,60109.14842,71293.42768,77933.07558,93557.90262,25344.73875,36342.0898,57723.68227,97999.37105,48600.11739,15513.90564,12114.38245,80737.00822,10572.47925,94879.87704,76449.11698,11101.67516,37080.11933,20179.85304,61837.30699,11182.75191,52280.3705,76466.01187,20675.09631,37514.2766,36160.42599,64668.96414,36194.80021,40778.60806,71651.92566,125460.6238,130378.2983,0,15895.45303,50167.95611,61394.04878,88511.6658,81770.04556,130323.3899,90928.33292,66939.77302,80617.8425,77720.46005,62312.19679,87149.84984,152710.9446,70525.75908,66172.13265,60515.44091,68572.06882,82315.48444,67053.87326,72945.84271,94208.30336,98940.55308,63317.87674,49666.66668,65318.54103,74585.74211,88480.33395,56058.25904,45532.75303,62527.26892,78227.65359,47850.16611,64384.34008,39355.92316,68165.1352,58185.34079,59750.45519,60683.29299,113247.8945,78845.81658,40853.02586,37887.74995,49858.1605,32998.75693,18714.48102,39915.63584
WESTBRANCH,63881.5352,79357.34769,67676.6189,97112.30108,39724.3958,27726.90261,117407.7872,103385.6271,54723.79924,53929.93734,74849.73468,87107.22367,90636.74314,112105.5114,41034.94199,54016.5526,76523.74298,109004.7573,62638.97796,28703.20223,6924.410941,99901.87932,15776.23901,107255.7558,88753.34393,20124.20706,50321.8639,39199.53589,79778.15882,7012.44683,67554.84791,95838.26557,40534.55265,57067.14418,49428.98903,83280.62039,42894.46961,59588.47546,91485.48515,145404.1336,150491.1677,15895.45303,0,50969.31262,59345.39252,92468.59629,78024.79408,144459.7881,97841.38381,68330.43177,87903.8905,88262.50812,60092.86647,95937.43416,166752.7762,70823.06798,69907.38551,57326.27129,72894.22167,93833.32109,73927.30108,82360.65565,102503.6252,111480.9185,69621.3912,50505.88951,76321.1402,89204.64666,101162.309,62669.40819,40339.93969,69553.17082,88615.67033,53352.27563,74912.37029,40761.92134,78879.21736,66289.0068,64608.55919,61961.70405,125539.7728,90227.20885,49824.71604,33073.01953,59188.45985,26472.03655,16513.24853,28662.36164
SHARPSTOWN,53088.58898,64613.06422,56698.80435,84937.73615,19284.79515,58996.78748,77105.26478,69111.92559,46981.60933,35913.88994,66066.43258,73504.83283,85303.92156,94522.44684,44778.69795,50430.66714,70153.14522,67528.69411,61650.13807,35698.50752,41038.59375,91109.57096,37660.32113,107163.5865,88364.33445,45071.5465,60051.15666,48270.81108,77556.56975,53019.16079,73062.72363,93791.63262,59472.22005,67222.14112,76164.56173,87604.65087,88547.76127,87459.15869,112778.9902,161506.6605,161344.8861,50167.95611,50969.31262,0,12912.34097,37696.60327,30537.7362,106233.3044,56601.11644,14512.02589,37056.67899,51874.75954,16078.83525,75515.37383,127704.8404,20239.35203,28070.17524,8963.414779,36076.12595,59716.33007,40463.98148,52086.00706,81209.09518,86134.56813,41731.96227,14952.99314,49660.58306,65930.05907,80441.17306,39603.25081,12616.68475,49034.38964,68575.3057,27351.35491,53581.63935,9752.225318,62141.13992,50730.99845,30368.30438,15697.81755,94459.65467,73715.67736,28320.37667,17442.60632,43461.47515,28101.66796,32748.08647,48489.0763
WESTWOOD,60936.20081,73659.88214,64417.59113,92163.25907,37894.28401,73073.95545,88036.49197,81779.32531,49382.83239,55412.68884,76985.03551,85754.1802,91964.91819,111977.2436,55777.96618,64102.12527,84677.13995,73661.11442,72085.98105,49515.18573,50127.44928,107045.466,48960.55069,115150.9473,97008.64521,55393.90237,71346.05691,63364.25405,93112.39816,61513.79797,89801.28184,110305.8742,76719.81655,82935.13033,87345.4724,106689.5229,97684.87756,104652.9873,131628.8551,181497.2756,181419.533,61394.04878,59345.39252,12912.34097,0,36419.36303,22753.76348,116997.9806,62838.50084,11138.25704,45191.69079,57647.21742,14453.40486,81885.40189,138268.4883,21304.47787,30028.16269,11456.04638,40668.13283,67141.94267,48236.81604,63194.53492,86392.08095,95752.95645,48441.47779,23216.35798,60027.33897,73176.81048,90149.21494,45889.03056,17985.22353,55521.98459,77173.06691,40844.46811,62863.61525,22579.33946,69376.45144,57673.54637,35992.95514,22672.21683,101840.0973,82049.95484,44183.56005,24757.25653,52302.91386,34959.1613,41906.5621,55103.69701
