,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
EL DORADO / OATES PRAIRIE,42351.68462,24843.61595,32474.54027,15181.18815,65260.89367,67345.70628,57097.76309,43123.73829,120691.4331,43895.80503,18433.97877,12245.31087,7286.918052,5378.755453,51448.99831,38371.54659,12353.52886,66140.09016,31558.97812,63753.60937,87017.33525,0,78587.42656,4569.182796,6646.893231,70581.03252,39932.46108,50518.91147,12569.52304,90241.17532,26878.6601,8495.406578,53134.79895,35669.66558,57418.16533,22574.22521,98750.01914,62503.01936,58945.03607,81201.13688,56270.42504,75364.24507,94409.31514,83920.17838,100999.3446,98389.03028,98494.07626,67174.28562,64319.00086,92889.9487,76772.88106,55962.2558,104595.5396,33610.62526,83873.68597,84058.62408,72886.58493,86850.36082,64022.12999,48544.61046,54733.25945,43854.83147,34861.24646,36680.5636,52466.87892,72243.02236,42204.94207,38424.67908,27762.21129,50175.53992,95060.04411,47611.72434,30253.22862,55798.46923,39235.59427,76472.53616,31880.10271,41984.04084,64276.70683,76142.77283,54834.38292,23342.1334,52864.61259,93915.78766,45881.51824,92966.91549,86849.00725,107629.595
SPRING BRANCH CENTRAL,44264.69784,55944.49645,47824.50762,77044.16127,14998.34043,15804.03122,91887.02081,77698.65827,44566.22558,24341.35548,53566.31791,64926.17669,71406.32737,87518.50864,18490.3186,31604.87178,54317.34733,84707.81328,43465.60544,6358.018107,3971.74438,78587.42656,0,89388.4231,71120.78795,3599.945574,32543.97655,14175.59978,58777.68657,9854.920624,49970.92583,74812.72578,23075.76868,37216.98044,38875.3409,64491.50068,44118.8595,48192.34229,75215.84237,122529.7651,119470.177,5585.953941,12029.58397,31709.31854,43597.98841,69823.33224,63257.90524,113441.3956,75405.0774,48059.46447,60732.12874,64532.79808,39739.41165,75624.21359,137847.1651,51984.14062,48898.5601,42088.38673,52611.87321,69352.92846,51707.7236,59059.4683,82636.50159,88832.77304,49748.64053,31430.82334,52548.74958,65513.82698,78933.32964,41492.53008,27508.91448,49625.93394,66744.52705,32115.07746,51996.4056,21056.19495,57404.47328,46503.62682,42862.47462,42222.93269,102596.4877,68464.74518,26373.24821,21307.41704,37876.43258,16575.6501,9522.555066,29541.69186
HUNTERWOOD,53702.78082,37859.50631,45104.06784,25468.52018,79273.69921,79888.40398,65450.24958,53740.04721,136840.5142,60160.01939,33468.4129,26210.9147,18539.68636,11311.46064,64979.37029,51414.77716,27850.70496,77011.34499,42203.8839,77030.28764,97654.99759,4569.182796,89388.4231,0,16606.14505,81616.02363,51953.97478,65682.83599,23697.7945,100683.6423,36294.74137,11139.1465,66363.66295,48266.04741,65230.52817,27685.86137,109857.8786,69193.10839,59801.33243,80121.46311,53433.56842,88455.10373,104359.7532,99889.64468,112381.8355,112374.2547,109886.206,71727.60029,76699.21056,108119.2212,90353.18568,69132.97554,120606.8206,42236.40493,86235.65761,97784.31157,86533.49161,101218.4825,76925.38885,61181.49314,68863.88571,57322.37925,43771.35234,42924.85273,63680.68298,87231.09857,55355.59256,48529.01056,35373.6215,65055.32734,109594.4439,58926.1519,40004.50259,69631.02134,50185.18446,92664.04523,42896.51232,53319.62775,76956.14611,91408.06253,59585.82796,33555.13984,67435.28888,109787.1229,57445.44238,109093.3995,102717.6634,123206.2683
SETTEGAST,35878.56747,22947.88342,26841.50018,19217.4474,60358.14865,61106.95065,60026.57206,45067.21067,118027.7639,41166.65225,15112.13375,10750.98703,7123.002148,16642.0037,46343.4188,32746.0101,9294.724443,67493.46583,22700.81915,58596.57292,79449.22051,6646.893231,71120.78795,16606.14505,0,63469.7998,33679.82943,47498.56066,5584.182148,82157.01587,17856.53117,6654.591846,47563.20776,29560.16557,46967.86648,13535.05848,91245.78919,53157.6141,50761.82391,81423.93932,61122.24254,69957.70529,85360.67145,81157.30003,94558.46438,96092.4984,94065.31348,72765.8551,64475.92033,90174.79618,75124.61501,55335.73006,101840.3068,35614.16922,91649.74533,80261.05714,69166.07824,82826.84845,60871.88911,48628.20993,52368.21228,42857.62518,38317.76126,41246.65977,48085.05898,68537.85591,40556.06763,36502.95273,31432.99445,47016.11428,90616.26885,42787.20765,30290.85674,50995.00444,36096.10045,73715.89731,30335.73077,36984.55728,59319.53872,73422.47457,59599.72454,22799.62831,48550.68192,90854.35024,39056.51013,90335.83581,84247.02394,104863.72
LANGWOOD,40603.27805,51311.94395,43675.15539,71326.06953,21610.11436,12525.77416,92011.69316,76702.3485,53343.03103,23665.61027,46942.15538,57937.17194,64134.55098,79644.59684,12608.18659,24695.39106,46267.32686,87183.14039,36033.73042,5389.850676,10940.47429,70581.03252,3599.945574,81616.02363,63469.7998,0,24422.08046,7491.167307,51007.90455,15597.7686,41132.51345,67166.4382,17894.55159,30416.35794,29325.03459,57436.07011,43871.09241,43780.03656,70521.83754,117822.475,112938.0174,6667.221832,17270.10186,40460.78019,51919.67531,80819.66254,68923.01945,112303.687,78300.68096,58389.64518,68966.01747,66999.63839,52122.41878,72584.31004,136237.5951,58423.70139,55525.59293,48707.60034,56970.00216,69833.73258,53903.16691,59515.87187,79657.4498,85550.95775,48884.85075,36710.76237,52204.75789,63608.49466,74803.41891,42425.79969,36879.96,48069.13633,63661.5586,34705.42165,49926.23897,30004.23367,53578.851,43620.23254,47917.78835,49816.81444,100898.9158,64332.127,29243.74844,31255.45345,35648.18069,26151.59762,16862.07224,36019.91083
INDEPENDENCE HEIGHTS,23045.45678,26717.77249,21786.12569,45024.4605,29525.67412,22007.26773,72420.22578,56163.76627,81762.35509,16557.45647,19132.90901,29158.3235,35089.06437,49120.60803,12940.52629,5792.377702,15806.34438,73250.52104,7074.930843,21123.6149,40690.69437,39932.46108,32543.97655,51953.97478,33679.82943,24422.08046,0,8569.153549,21350.96004,42767.37743,12801.97483,37743.03485,10188.98238,5340.674519,16909.62259,29942.84947,55772.42078,33547.71975,50106.40125,94571.63156,86102.90765,30546.01058,46817.67268,54377.70517,68571.15788,83239.67739,75755.64741,89943.39267,66672.38299,69062.81441,66504.80522,55360.98488,72833.76781,51533.39534,112376.8511,62561.08031,54075.0704,59405.95811,50611.27707,53592.71662,45010.72178,45822.5098,58199.18445,60787.1371,37386.77238,43765.59884,37431.04189,42576.68079,50457.3925,34209.46141,58469.47378,34321.33761,41379.23535,30801.31536,31527.16226,44033.84469,32374.8376,26847.47924,44172.61032,53559.51127,78026.12413,39427.09066,25334.98739,56218.48665,23473.32382,53791.91156,46291.94893,66139.99761
CENTRAL NORTHWEST,29230.6353,36115.43258,30328.53659,56615.64165,19375.55841,8664.719456,77304.333,60885.14675,62274.30193,14446.5049,30586.37378,41637.57216,48350.4308,56485.6976,6145.244169,6679.67749,28241.27529,74671.59522,19238.31246,7218.760049,23395.48615,50518.91147,14175.59978,65682.83599,47498.56066,7491.167307,8569.153549,0,32594.94044,25784.87961,25896.99031,47545.00192,5508.073148,11975.67266,20367.73187,37011.2852,45513.89308,34876.72314,54362.79864,99566.19207,92435.82691,11158.72618,29757.05312,43293.58169,59057.45327,78627.68402,71250.92004,94031.31763,69803.91693,59780.30048,64043.73327,56471.93666,59531.86171,60314.67023,117149.7776,58452.83618,50862.41056,50887.60388,49749.04691,59409.3532,46899.79278,50308.09102,67281.48634,71118.49082,40722.21205,36571.56666,41331.72024,48061.71085,60452.58978,35957.52924,44478.91042,38862.85162,50960.29251,30811.78801,38663.15271,33190.34196,40867.48238,32960.47976,43798.69748,49258.49055,86827.38381,50309.16318,23945.75481,40264.31458,26457.92401,35493.56474,25452.2247,42791.3589
TRINITY / HOUSTON GARDENS,31199.99861,23714.37773,23097.42803,23396.99361,48689.70597,47562.3691,61706.41212,46676.28756,104371.495,29362.8535,11520.4433,11986.16261,11966.05315,21375.83908,34736.92098,21257.35231,4774.654022,68923.05576,13913.00194,46131.7156,67965.76352,12569.52304,58777.68657,23697.7945,5584.182148,51007.90455,21350.96004,32594.94044,0,69838.7284,5751.769144,8546.503548,34224.58039,16246.40992,36025.38241,6564.838661,78190.38897,41161.75265,43160.47786,77567.06891,60579.84151,55502.33781,74452.59371,70801.11613,88665.67901,93580.30816,90090.21261,74457.49493,65457.24533,82229.42241,72340.23294,55589.74823,91008.31685,39819.68868,93498.77543,75323.5417,65412.69479,75281.58287,58176.51852,49752.26572,49529.34776,42926.57564,44007.16693,44554.89725,44826.86698,59624.96511,40345.34714,36107.75913,36510.61304,41387.41883,79780.84597,39545.51069,31885.82126,44233.58466,33648.62083,62113.90974,30069.62029,33203.67137,55351.82646,65808.9572,65301.11408,25930.92652,39646.64101,77831.19738,33825.70413,76461.60271,69765.9964,90118.14155
CARVERDALE,60584.60786,71380.19851,63844.5687,91522.22571,32450.0346,17773.75305,109182.7152,94750.60709,45753.54704,40829.22671,67393.42387,78299.97641,84328.97993,99642.32987,32319.7475,44979.72216,66282.45526,102167.5186,56245.0371,20424.61077,7461.63924,90241.17532,9854.920624,100683.6423,82157.01587,15597.7686,42767.37743,25784.87961,69838.7284,0,59072.81705,85450.91361,29559.73083,46938.81015,41151.53065,73968.66673,29195.33233,49408.61318,77710.50918,125907.5392,127261.5835,5123.001234,3462.849887,48520.30569,57366.68588,88098.75907,80709.55196,130529.147,94572.88427,65294.29003,79022.13919,81996.78273,52536.23871,92540.63043,154793.0798,69439.7615,67966.88452,58871.83697,71778.50094,86757.40922,70774.47184,77428.58132,99614.36985,105106.5824,67919.88365,49982.38775,70250.58142,82262.33375,94772.92852,60153.32472,42063.64799,67418.48463,83604.30311,51124.09757,69467.00365,36661.01653,73686.9177,63406.77489,62031.67559,60174.69577,119520.2793,84474.05998,44406.92934,32581.07465,54928.95906,24908.83952,12621.23511,20515.98035
EASTEX - JENSEN AREA,31549.24778,28279.86857,26095.09826,34739.87995,43364.18562,35230.5099,70094.09586,54103.40192,99165.51287,25573.90569,18082.07779,21690.666,23210.65218,36304.65611,28433.55293,15049.44993,11114.99926,69682.78348,9588.271923,38581.80261,57773.56499,26878.6601,49970.92583,36294.74137,17856.53117,41132.51345,12801.97483,25896.99031,5751.769144,59072.81705,0,19354.40048,21372.87593,4910.364114,24213.44724,7059.367311,65194.68661,27241.76581,34146.14929,74902.04436,62653.6417,45710.64505,63729.08287,66473.75,84207.00348,95575.44518,89164.43658,82459.32582,70518.81479,78813.99865,70149.70196,59475.12899,86494.96561,48914.79875,102770.3791,74563.95899,65691.10018,71908.55669,59215.55739,55467.25128,52879.07576,48701.47207,53921.47831,54938.0314,46105.44588,55864.20909,43529.64902,41910.47154,46212.06646,42676.32686,73581.41178,41645.84235,39674.00067,42578.78201,36690.18618,57468.7238,34714.86779,34186.27403,55370.84888,64851.33791,75112.31264,34872.32441,36701.34475,72682.43126,32862.3359,71283.03571,64127.22337,82403.07681
EAST HOUSTON,46210.38129,33945.1495,37269.42957,23560.7472,65067.73732,60976.05031,66045.38392,52579.31081,120413.3262,45590.59561,22706.67845,17921.72798,15581.91209,16108.00226,51074.56478,37651.00451,16568.36115,71536.90193,30253.56561,62560.02861,83938.86872,8495.406578,74812.72578,11139.1465,6654.591846,67166.4382,37743.03485,47545.00192,8546.503548,85450.91361,19354.40048,0,47474.18357,29907.83557,49412.82724,6956.725254,89227.52927,48383.98265,38358.50607,64531.12751,44725.11643,70766.15891,90167.7507,86937.39109,104417.9792,106421.3629,104709.3535,73848.42866,72584.08421,97165.3474,80926.17853,65348.3858,107263.9058,45375.30228,91716.57871,89976.86712,79537.63664,90815.19869,71765.21547,57761.74759,62382.83763,52484.49036,47362.79348,45168.79322,58892.05873,75362.71638,51496.22615,47499.30502,40337.68257,55749.75004,96062.19979,53597.17363,40796.95979,59572.57633,46953.63443,78446.68248,41239.11979,47671.57726,69939.76228,80644.16263,67812.88258,33506.37933,55358.69447,94210.40896,49162.2277,92498.27805,85359.73893,105086.027
ACRES HOME,38810.91406,44240.60421,38906.60352,62252.59699,30193.98968,4885.393475,87110.91764,70337.97371,70926.06084,25309.1968,36808.66556,46600.83957,51451.32921,62519.7395,16391.1958,17262.52599,32216.38581,85531.27119,23845.2221,18221.89242,29992.03752,53134.79895,23075.76868,66363.66295,47563.20776,17894.55159,10188.98238,5508.073148,34224.58039,29559.73083,21372.87593,47474.18357,0,8844.82606,8269.000802,35689.40199,37255.48581,16571.95229,42515.46927,89883.44039,88596.89397,14784.39862,34574.57026,53469.04536,70752.6775,89837.06185,82823.92268,104362.3916,80485.80108,70410.59201,75193.09736,67269.95994,68258.49647,68916.71333,127109.1819,70147.45504,62490.2028,62185.75966,60954.92549,69662.19658,57972.84583,60797.77128,75651.59323,78493.31356,51323.17501,48013.45899,51506.00754,57073.13987,68166.19383,47130.27201,55526.19782,49185.4509,59006.23771,42396.39745,48032.41303,44655.32882,49599.49029,42660.051,55412.69431,61110.04438,95462.8683,57212.46263,35536.59556,51278.40528,37037.58427,43829.98863,34475.18501,50500.39682
NORTHSIDE/NORTHLINE,31753.52076,32864.83905,29226.02267,45651.05354,36732.41249,22009.8068,76791.09973,60029.79039,85221.63765,25246.78698,23400.61282,30859.99771,34261.30354,42580.76937,21747.61164,13329.25576,17083.71916,74410.74276,11904.10876,28520.13269,46081.73097,35669.66558,37216.98044,48266.04741,29560.16557,30416.35794,5340.674519,11975.67266,16246.40992,46938.81015,4910.364114,29907.83557,8844.82606,0,11480.32734,19526.45956,51953.80903,16020.15777,32290.69428,77163.74248,73155.4844,32243.33429,51793.3043,61429.50622,77496.5756,92168.71589,85185.32073,89415.36826,73738.26969,75000.28614,70143.84831,61776.49656,79614.85735,56601.95515,109364.8107,71139.41293,62581.97348,66336.22859,58119.76771,60619.24696,54017.14864,53588.25501,62420.51774,64077.82306,46132.75909,50574.08348,44833.94391,46788.67492,54633.66289,43127.56163,64702.94456,42985.91628,46498.08532,40251.93847,39372.87464,51373.34812,39090.71746,35350.09649,53573.20782,61654.65449,83021.89092,43022.99785,33480.57085,61453.05261,32158.58515,57671.00014,48852.26522,66643.76483
HIDDEN VALLEY,47294.87883,51840.94205,45901.04073,65113.96463,46616.36414,18871.13462,97555.76312,81315.90495,89374.08638,38223.36671,43328.93187,52294.93032,55100.12647,67836.11149,29260.68001,28227.35571,37588.64585,97677.70468,31431.38844,33117.63918,44775.83678,57418.16533,38875.3409,65230.52817,46967.86648,29325.03459,16909.62259,20367.73187,36025.38241,41151.53065,24213.44724,49412.82724,8269.000802,11480.32734,0,35793.59267,40306.68268,13223.32907,37232.51154,84105.34402,86303.10761,30679.0661,45801.58221,71086.19623,83859.55742,104306.175,95490.19681,114934.7337,90462.35152,87288.29661,88536.98827,78964.91914,87098.22387,74845.52583,136958.7101,82676.63844,75506.90645,77159.10227,73244.80377,78096.95641,68541.09904,70163.68939,80888.23711,84625.98006,61081.58612,62052.41471,61553.52994,67747.85219,73089.96902,58052.12956,71888.43672,58496.33148,64537.03584,53805.14685,55861.70337,60163.04424,56330.71002,51152.29195,66958.13843,73447.64408,102480.7632,61448.77616,46600.74233,67452.26734,46892.84402,62898.62458,52195.45385,66511.48628
EAST LITTLE YORK / HOMESTEAD,45409.7126,39559.33262,38216.86347,36110.06968,58579.18212,48704.59041,77478.0949,62481.43632,111063.0552,39883.21187,26492.15391,27699.47082,23819.05324,29972.37283,45135.29438,31293.36905,20055.32712,84061.21488,24528.71874,54926.27441,73324.04685,22574.22521,64491.50068,27685.86137,13535.05848,57436.07011,29942.84947,37011.2852,6564.838661,73968.66673,7059.367311,6956.725254,35689.40199,19526.45956,35793.59267,0,77224.34481,34490.78089,21874.03702,55859.5927,45731.70835,59262.84812,78861.03656,81265.97422,100756.4574,108998.3903,104312.6273,89357.10981,79589.59605,94822.17228,85315.04226,70221.94759,100875.5173,54434.2184,107463.8131,89564.86651,80242.72151,88025.61342,73126.03276,64196.56051,65071.34737,57957.40969,57697.69112,58154.74531,59777.655,72029.48479,56139.79839,51843.53954,50569.77206,56210.18394,89959.46739,54637.5808,47360.73116,57714.9389,48998.29714,73597.55336,45774.74656,47788.39846,69817.13276,79884.41482,78865.94314,40835.51473,52319.35118,87396.70419,47455.25392,83187.57514,75295.11682,94177.64904
WILLOWBROOK,84382.30522,90804.75942,85261.37583,108425.6535,66058.92126,26398.41465,134774.166,118862.4678,77985.66238,67846.94408,83465.90216,92982.96529,97028.41164,109210.3008,56235.30263,63585.52243,78645.93374,131532.6787,71075.53398,49648.46274,43233.21706,98750.01914,44118.8595,109857.8786,91245.78919,43871.09241,55772.42078,45513.89308,78190.38897,29195.33233,65194.68661,89227.52927,37255.48581,51953.80903,40306.68268,77224.34481,0,35138.70467,62091.21975,108740.7811,119532.0093,31177.63911,38671.5057,83981.61786,94231.65492,125300.5284,115577.362,153640.5937,124019.8299,101888.5665,113578.1372,111495.7846,89888.79722,115475.4155,176702.1728,104279.8669,100393.9129,94312.66181,102274.9998,114298.9953,100270.9867,104996.4411,122362.9953,125329.4739,95217.30301,83715.32465,96338.33475,105329.4789,114956.6187,89033.99569,77854.24523,93728.06989,105715.3027,81685.9509,93918.51949,74001.43951,95978.10942,88161.93212,93928.82927,94594.45594,142095.2171,103953.4559,74617.88573,68477.67868,80932.75323,60972.73092,50184.82961,50224.29931
GREATER GREENSPOINT,63970.84892,65100.59965,61609.6429,73614.67971,58558.10923,23919.21199,108763.9786,92215.42417,93955.74898,54074.18229,55397.42508,61176.79425,62023.25663,70750.08657,46331.35259,45555.03335,48677.01588,106795.4123,44112.68568,46319.60182,53002.42718,62503.01936,48192.34229,69193.10839,53157.6141,43780.03656,33547.71975,34876.72314,41161.75265,49408.61318,27241.76581,48383.98265,16571.95229,16020.15777,13223.32907,34490.78089,35138.70467,0,20372.78876,67211.0308,74933.82145,35714.30307,54864.74607,82334.95347,99405.7345,119520.3012,113044.1992,121323.6126,106213.7422,99288.84462,96516.19908,94162.00327,93465.10319,88042.5346,142602.6965,100180.5869,92279.76965,92355.50061,89587.12415,92974.10272,86077.68008,86069.94508,93356.1272,94446.91061,78259.79129,78125.00609,77198.91272,79101.08743,85582.59187,75332.78603,83527.56225,75366.76407,78305.30087,71474.02204,71804.21633,73961.13762,71422.97947,67717.99212,84699.44551,91141.24465,114428.0137,74091.99791,64324.81815,78085.98336,64100.50411,68086.03809,59711.76911,69660.07645
IAH / AIRPORT AREA,76267.27619,73385.79666,71215.71747,71993.59184,79841.65983,51778.6953,113109.722,98104.03115,117374.902,70266.63207,62590.59269,61842.21419,61211.03314,65901.80969,67618.52709,58332.60001,55655.77422,113382.0038,54467.52961,71210.27927,80995.36882,58945.03607,75215.84237,59801.33243,50761.82391,70521.83754,50106.40125,54362.79864,43160.47786,77710.50918,34146.14929,38358.50607,42515.46927,32290.69428,37232.51154,21874.03702,62091.21975,20372.78876,0,29168.75881,39686.61599,63850.71619,83155.01529,103896.4429,123307.9306,138867.4502,131976.3722,122829.8382,115316.6836,120007.823,110246.6247,104516.8815,117542.7872,91503.9265,134955.9197,117824.7413,109158.7724,112912.7187,103711.4485,100002.6866,97938.2079,93400.06177,95096.57792,94688.42713,90878.59409,97273.03037,88531.19081,86787.61535,87877.65784,87554.91814,108574.4593,86664.54119,83575.86169,86379.43869,81812.54286,96640.05093,79749.69908,79098.34914,99523.08606,108241.0904,116325.7299,77653.49023,79890.53326,104247.1272,77388.80272,94185.17376,86780.70862,93942.46841
KINGWOOD AREA,117281.1525,110618.3236,110437.8043,100354.5348,125046.361,99230.48553,142530.4904,129806.1533,164520.3642,111539.6782,97783.38848,94077.17216,92245.52785,87826.98402,113064.8153,100681.138,91857.90193,146652.2333,95312.03506,117857.0765,128773.3766,81201.13688,122529.7651,80121.46311,81423.93932,117822.475,94571.63156,99566.19207,77567.06891,125907.5392,74902.04436,64531.12751,89883.44039,77163.74248,84105.34402,55859.5927,108740.7811,67211.0308,29168.75881,0,8471.574373,111527.5312,131340.2335,148910.1304,168818.915,180994.0923,175291.4388,147318.1217,149805.1223,164404.2361,146771.6342,141863.8046,163930.4934,122571.7509,159580.9533,160675.786,151761.0433,157415.5726,145056.947,134827.0713,137272.6006,129180.2205,123957.4907,119085.0418,131752.6782,141374.9794,127815.7062,123595.9961,116743.1711,128209.9133,154988.6768,126749.2846,117960.5877,128725.6755,121211.2822,141643.1844,117611.9179,119754.2883,141440.7959,151038.2529,142536.6803,110607.5948,122752.3003,151172.7304,118947.3406,141257.7143,134150.287,140445.8717
LAKE HOUSTON,101295.718,89403.79931,92978.50189,76327.40456,115152.2996,100768.7263,116838.6149,105822.397,160444.4049,96216.73193,78605.36728,73594.26724,71032.8986,60673.78181,101879.7196,88263.20161,72253.99271,123214.0146,81580.58084,110969.9245,127706.2575,56270.42504,119470.177,53433.56842,61122.24254,112938.0174,86102.90765,92435.82691,60579.84151,127261.5835,62653.6417,44725.11643,88596.89397,73155.4844,86303.10761,45731.70835,119532.0093,74933.82145,39686.61599,8471.574373,0,112342.071,132445.5718,137235.6864,157166.6522,162275.9152,159861.618,116763.31,126957.1828,150946.2221,127232.2909,120806.7956,154802.8846,98754.19793,119354.7353,145195.0189,135166.2772,144317.3165,127493.5017,112769.211,118388.3168,107958.3879,98549.52348,91775.07153,114599.7152,128491.9843,107087.3391,103190.2621,91376.65639,111391.7984,146269.2917,109388.3418,95569.56384,114044.9003,102892.6331,130168.4176,96651.73734,103248.6959,125353.9877,135713.304,114429.542,88557.37946,108894.3156,143536.6963,103712.6153,135884.3141,130393.2046,142178.0664
FAIRBANKS / NORTHWEST CROSSING,50088.58802,58752.82041,52738.6751,79949.52754,25337.95661,5507.945915,98515.3673,83354.38862,48786.99651,29654.58883,54103.60537,65208.30923,71664.68297,84752.83398,20029.45278,30683.93485,51497.60927,92819.83725,42361.56502,10201.70554,8359.773609,75364.24507,5585.953941,88455.10373,69957.70529,6667.221832,30546.01058,11158.72618,55502.33781,5123.001234,45710.64505,70766.15891,14784.39862,32243.33429,30679.0661,59262.84812,31177.63911,35714.30307,63850.71619,111527.5312,112342.071,0,9885.20124,44907.89509,56891.1561,84725.44985,76503.93505,118965.8607,86248.16879,62735.311,72885.87415,73079.08874,53432.77677,81988.27202,142840.935,65241.33885,61162.27486,55232.77706,63868.7157,77663.53189,62407.99796,68300.42937,89048.96265,93573.15262,58657.06471,44422.33498,60549.37836,70276.4011,83044.07937,51473.47542,40889.44129,57789.43277,73045.61131,43173.87786,59433.43539,34322.60999,62849.82263,53233.23784,54853.01425,55412.55934,108203.6739,73297.79787,36250.82655,33919.26375,45075.92689,25863.10806,14138.93585,25904.46809
WESTBRANCH,60993.2069,74074.9005,64679.79804,94353.55777,34246.36893,22946.99986,111387.0265,97086.71005,40688.80507,43232.96098,70449.29331,81602.92607,87842.09198,103513.826,35055.72429,48065.80809,70130.69737,104042.3278,59734.9859,23118.20389,4213.622851,94409.31514,12029.58397,104359.7532,85360.67145,17270.10186,46817.67268,29757.05312,74452.59371,3462.849887,63729.08287,90167.7507,34574.57026,51793.3043,45801.58221,78861.03656,38671.5057,54864.74607,83155.01529,131340.2335,132445.5718,9885.20124,0,46300.01628,55870.34689,88586.95051,76024.41814,132846.8852,94224.48959,64040.80651,80013.83948,83911.00713,50765.64023,93226.0686,157185.4595,67189.44923,66811.08628,55511.56847,70478.89943,88875.25455,70439.7458,78560.06736,99726.06798,107669.1427,67062.94242,46949.5557,71430.7845,84704.58674,97416.86212,60351.5526,37496.04491,66920.41867,84828.90547,49967.46779,70116.43417,37190.58715,75280.13128,63480.02165,61543.62314,59433.88522,121924.8601,85873.75916,45752.37272,29549.79429,55987.74434,22112.42374,11911.40067,15749.06273
SHARPSTOWN,45752.89185,57181.77184,49330.94765,77376.21246,13883.9602,53650.26759,71058.93725,61613.25318,34622.08134,28902.87612,58778.9156,66038.26328,77774.38075,87460.8203,39237.86381,44440.06153,63219.25616,61072.23312,54577.04615,30994.92729,36367.69625,83920.17838,31709.31854,99889.64468,81157.30003,40460.78019,54377.70517,43293.58169,70801.11613,48520.30569,66473.75,86937.39109,53469.04536,61429.50622,71086.19623,81265.97422,83981.61786,82334.95347,103896.4429,148910.1304,137235.6864,44907.89509,46300.01628,0,7254.186436,33237.0577,25830.60432,94253.17729,50263.31325,9867.312844,29503.73679,44241.12177,9937.572294,67781.09847,119090.9286,15687.7169,21039.70407,4638.060087,29516.57828,51996.87068,32780.83074,44407.22504,73451.91616,78372.37011,34047.28725,7477.034131,41935.24837,58305.61128,72740.00217,31856.73829,7770.22943,41452.42408,60906.44878,19981.90194,46022.53363,5321.334315,54605.97953,43217.60663,22613.76466,9650.030357,86752.52788,66129.28252,21152.97972,13046.61561,35989.27131,21643.62651,28144.79107,41361.25564
WESTWOOD,58033.80155,69498.17675,61719.78107,89765.15824,30922.73549,68113.46146,81904.95409,74722.05265,38057.28771,47024.81327,72895.51966,82377.5603,89483.9965,105147.9165,52320.13261,59206.67588,79335.00382,68654.2321,68485.37006,45589.64666,46643.15792,100999.3446,43597.98841,112381.8355,94558.46438,51919.67531,68571.15788,59057.45327,88665.67901,57366.68588,84207.00348,104417.9792,70752.6775,77496.5756,83859.55742,100756.4574,94231.65492,99405.7345,123307.9306,168818.915,157166.6522,56891.1561,55870.34689,7254.186436,0,30662.1112,19697.8465,105427.8034,56923.2214,5933.35489,34782.87276,52277.06604,7449.249146,79025.88411,129723.2197,17694.47882,27332.018,4577.763521,36683.76311,63932.12595,44147.46304,56827.18812,83744.60763,90860.70536,45991.51433,19448.16743,54292.79441,69646.80107,85987.42349,42318.79268,14520.06935,53017.01388,73605.61884,35917.15169,59121.99505,18317.30216,66426.11531,55052.52455,32453.03184,17264.30605,98010.64292,79105.30944,38168.98726,21288.12778,49105.88025,29723.6446,38438.43892,48429.54243
